"X","AI_Prov_Name","File_Date","File_Count","Group_Count","Ethnicity","IEP","LEP","Gender","Ven_Stud_ID","Grade","Stud_Test_ID","Score_Flag","Item_ID","Item_Response","Final_Score","Data_Point","Read1_Date","Read1_ID","Read1_Score","Read1_Cond","Read2_Date","Read2_ID","Read2_Score","Read2_Cond","Read3_Date","Read3_ID","Read3_Score","Read3_Cond","Read5_Date","Read5_ID","Read5_Score","Read5_Cond","Alert_Code","Alert_ReaderID","prediction"
10,"AI-XC",20131119122116,1000,1000,"A","N","N","F",382428,8,10638677,"Y",53040,"The first sources that provide three pieces of information that describe the buildings and structure of the time is source number three. It provided all of the information of the building and structures. For example, it stated that there are tweleve thousand bridges of stone and lakes which has a comopass of some 30 miles. Anothre sources is number one. It tells you that the maketplaces int eh cities he cistied was the best available transporation routes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01382034882001
11,"AI-XC",20131119122116,1000,1000,"W","N","N","M",382528,8,10638678,"Y",53040,"some of the chinese arcitect for most of their buildings",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178038155761672
12,"AI-XC",20131119122116,1000,1000,"NR","N","N","F",382563,8,10638679,"Y",53040,"This test is very long and i am so tired and bored of taking this test. I am so tired and bored . Help me please",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
13,"AI-XC",20131119122116,1000,1000,"NR","","","M",382896,8,10638680,"Y",53040,"They were open and pointy. Some looked like a prison and was tall. They were very colorful.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
14,"AI-XC",20131119122116,1000,1000,"H","","Y","M",383500,8,10638681,"Y",53040,"the structures of the kingdom were terring apart. yhey were falling aprt because they were old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
15,"AI-XC",20131119122116,1000,1000,"W","N","N","M",383511,8,10638682,"Y",53040,"That if you look on goole maps you could find theses places",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
16,"AI-XC",20131119122116,1000,1000,"W","Y","N","F",383691,8,10638683,"Y",53040,"idk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
17,"AI-XC",20131119122116,1000,1000,"H","","","M",383749,8,10638684,"Y",53040,"""During the time of Kublai Khan most buildings were red. in the 200s BC some of the pagodas """"were built to be very tall and thin"""" in which is probably what Marco Polo saw. Pagodas were """"to house sacred books and other objects"""" which would make sense why they look like """"majestic castles"""".""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709745800718729
18,"AI-XC",20131119122116,1000,1000,"W","N","N","F",383779,8,10638685,"Y",53040,"It said that they were many bridges, the city was surrounded by water, and city 30 mile around with beautiful palaces and mansions,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.765412368947971
19,"AI-XC",20131119122116,1000,1000,"NR","","","M",383841,8,10638686,"Y",53040,"he went to china",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
20,"AI-XC",20131119122116,1000,1000,"H","N","Y","M",383945,8,10638687,"Y",53040,"Kublai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00403622035830863
21,"AI-XC",20131119122116,1000,1000,"NR","","","M",383959,8,10638688,"Y",53040,"Mongol empire China",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010742624399214
22,"AI-XC",20131119122116,1000,1000,"H","N","Y","F",383997,8,10638689,"Y",53040,"one of the sites that surely amazed marco polo must have been the architure .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048584929274871
23,"AI-XC",20131119122116,1000,1000,"W","Y","N","F",384057,8,10638690,"Y",53040,"he discovered pagoda a type of tower used for religious purposes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94912971998515
24,"AI-XC",20131119122116,1000,1000,"B","N","N","F",384064,8,10638691,"Y",53040,"Nope I just dont get it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
25,"AI-XC",20131119122116,1000,1000,"W","","","M",384403,8,10638692,"Y",53040,"twelve thousand stone bridges. chinese architechtural made of wood bricks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992018945889251
26,"AI-XC",20131119122116,1000,1000,"H","","","F",385231,8,10638693,"Y",53040,"idk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
27,"AI-XC",20131119122116,1000,1000,"NR","","","F",385458,8,10638694,"Y",53040,"The buildings are exquiset and filled with the most marvolous things (Polo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141753951030795
28,"AI-XC",20131119122116,1000,1000,"A","","","M",386190,8,10638695,"Y",53040,"There are numerous fountains in it also, and lakes full of fish. in the middle is the palace itself, a great and splendid building. It contains 20 great and handsome halls, one of which is more spacious than the rest, and affords room for a vast multitude to dine.  It is all painted in gold, with many histories and representations of beasts and birds, of knights and dames, and many marvellous things.  Over the years, some pagodas were carved into cliffs to protect them from earthquakes, while others were built to be very tall and thin, sometimes with other structures on top to make them seem even taller.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.68212489692064
29,"AI-XC",20131119122116,1000,1000,"A","","","F",386238,8,10638696,"Y",53040,"""Marco Polo said that the cities in China and Mongolia were splendid and majestic.  The third source follows what he says completely.  This is because there are twelve thousand bridges of stone, beautiful palaces and mansions around the lake, and a spacious edifice.  The fourth source mentions that he Chinese made pagodas for religious purposes.  These were usually built tall, so they could easily be confised for a castle.  Also, the cities were """"splendid"""" because there were a lot of colors (the colors represented social status).  For example, the colors yellow, red, black, and blue were used often.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71585411606349
30,"AI-XC",20131119122116,1000,1000,"NR","","","M",386300,8,10638697,"Y",53040,"marco polo was one very intteresting man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
31,"AI-XC",20131119122116,1000,1000,"W","Y","N","F",386344,8,10638698,"Y",53040,"The buildings had a lot of pillars on the sides of the bulidings. The roofs had many desings coming off the sides. There were a lot of windows around the building.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636315720647885
32,"AI-XC",20131119122116,1000,1000,"W","","N","F",386526,8,10638699,"Y",53040,"In the middle of the Lake are two islands on each pf which  stands a rich, beautifulm and spacious edifice. Over the years, some pagodas were caved into clifffs to protect them from earthquake, while others were built to be very tall and thin, sometimes with ither structures in the top to make them seem even taller. Starting in the Tang dynasty, buildings were decorated based on social status.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51487222423519
33,"AI-XC",20131119122116,1000,1000,"NR","","","F",386673,8,10638700,"Y",53040,"His administrative achievements reflect the careful management of his empire. As merchants sold, his empire grew big and expanded. Many peopel wanted to vist and buy from.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0658642859744335
34,"AI-XC",20131119122116,1000,1000,"W","","N","F",386734,8,10638701,"Y",53040,"Polo was born in Venice, in 1254.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00741858133643299
35,"AI-XC",20131119122116,1000,1000,"NR","","","M",386815,8,10638702,"Y",53040,"They were big. They belonged to Kublai Khan. They were majestic.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
36,"AI-XC",20131119122116,1000,1000,"NR","","","F",387506,8,10638703,"Y",53040,"When Polo was traveling he had visited the palace of Kublai Khan and the city of Kinsay. He described the Palce of Manzi as a marvelous place with lofty battlemented walls and inside the wall were the finest and most delectable gardens. The city he had visited had many elegant buildings and palaces.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742918237743607
37,"AI-XC",20131119122116,1000,1000,"H","Y","N","M",388109,8,10638704,"Y",53040,"part two is fun to read.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00481949088112365
38,"AI-XC",20131119122116,1000,1000,"H","","N","F",388701,8,10638705,"Y",53040,"""In Source #3, the excerpt from """"The Travels of Marco Polo"""", it mentions, """"...palaces and mansions, of the richest and most exquisite structure that you can imagine..."""". In Source #3, it also mentions, """"...inside the walls are the finest and most delectable gardens upon earth, and filled too with the finest fruits"""". In Source #4, it mentions, """"The fire-prone wooden roofd of the Romanesque period were replaced by stone roofs, which were much safer. All of these changes happened because of advancements in making roofs and supporting walls, which provided stronger structure support.""""""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3796971362022
39,"AI-XC",20131119122116,1000,1000,"W","Y","","M",388730,8,10638706,"Y",53040,"hes from china",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0015681483891961
40,"AI-XC",20131119122116,1000,1000,"W","N","N","M",391149,8,10638707,"Y",53040,"he failed the rade of asia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0514930200654662
41,"AI-XC",20131119122116,1000,1000,"H","N","N","F",391611,8,10638708,"Y",53040,"Roofs appeared to be floating. Buildings were emphasised with width rather than heighth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872670680543668
42,"AI-XC",20131119122116,1000,1000,"W","","","M",391687,8,10638709,"Y",53040,"""In the third sources it says,"""" By the Song dynasty most buildings were red."""" It also says that, """"Other citizens had black, grey, or white homes."""" It says in the second passage that,"""" And let no man marvel that there are so many bridges, for you see the whole city stands as it were in the water and surrounded by water...""""""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03839455953024
43,"AI-XC",20131119122116,1000,1000,"A","N","N","F",391810,8,10638710,"Y",53040,"""Marco in source #3 describes the city as beautiful palaces and mansions with exquisite structures. Also he describes the palace of the Emperor of Manzi the greatest in the world, finest most delectable garden... splendid and spacious. In source #4 it is said the Marco was impressed by Gothic-styles that replaced heavy stone. Last is in source #3 where  he calls the city of Kinsay """"The City of Heaven""""""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18828379260066
44,"AI-XC",20131119122116,1000,1000,"H","","","M",392269,8,10638711,"Y",53040,"Paragraph 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0588714512299742
45,"AI-XC",20131119122116,1000,1000,"H","","Y","F",392513,8,10638712,"Y",53040,"I love One Direction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
46,"AI-XC",20131119122116,1000,1000,"H","","","F",393382,8,10638713,"Y",53040,"tang dynasty the buildings were decorated on the social class.The emperor buildings are yellow. ALso the governments buidings are red black ,or blue.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.930659036733958
47,"AI-XC",20131119122116,1000,1000,"W","N","","F",393480,8,10638714,"Y",53040,"""1. """" The tablet informed anyone whom the Polos encountered that they should allow them safe passage and hospitable accommodations throughout the Mongol empire."""" (1st source) 2. """" When you have left the city of Changan and have travelled for three days through a splended country, passing a number of towns and villages, you arrive at the most noble city of Kinsay, a name which is much as to say in our tounge """"The City of Heaven,"""" as I told youn before."""" (3rd source) 3. """" Inside the city there is a Lake which has a compass of some 30 miles: and all around it are  erected beautiful palaces and mansions, of the riches and most exquisite structure that you can imagine, belonging to the mopst nobles of the city.... In the middle od the Lake are two Islands, on each of which stands a rich, beautiful and spacious edifice, furnished in suck style as to seem fit of a palace of an Emperor."""" (3rd source)""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18234161999926
48,"AI-XC",20131119122116,1000,1000,"NR","","","M",393598,8,10638715,"Y",53040,"It contains 20 great and handsome halls. The palace contains 1000 large and handsome chambers. They are very cleanly.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.929281196640471
49,"AI-XC",20131119122116,1000,1000,"W","N","N","M",393697,8,10638716,"Y",53040,"beautiful palaces 20 great and handsome halls 1000large and handsome halls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.794987498962583
50,"AI-XC",20131119122116,1000,1000,"W","Y","N","F",402449,8,10638717,"Y",53040,"The Travels of Marco Polo- wonderful sense and sights. 13th century in china- spent majority of his time governing the vast empire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
51,"AI-XC",20131119122116,1000,1000,"W","N","N","M",402548,8,10638718,"Y",53040,"On each of which stands  a rich, beautiful and spacious edifice, furnashed in such styleas to seem fit for an Emperor. Inside the city there is a Lake which has a compass of some 30 miles.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.783797623046451
52,"AI-XC",20131119122116,1000,1000,"H","N","Y","F",403542,8,10638719,"Y",53040,"Source number three said that the buildings where huge and long.That they were also really handsom halls,one of them was more spacious than the rest.There were twenty halls and they were painted in gold. There was twelve thousand bridges of stone made to keep the emperor safe. There baths all got water from the springs. They are the finest and largest baths in the world.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3972659699115
53,"AI-XC",20131119122116,1000,1000,"NR","","","F",404175,8,10638720,"Y",53040,"wanted to take over",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0748891877185871
54,"AI-XC",20131119122116,1000,1000,"NR","","","F",404249,8,10638721,"Y",53040,"""The bulidings and structures where built by bodys of water, as it says in Source #3 the city was as if built surrounded by rivers and lakes. Also, they where very crafty, there was a lot going on with them and had many odd and unusaule designs, as shown in """"The Sights He Saw"""" as a picutre.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216406272627274
55,"AI-XC",20131119122116,1000,1000,"W","N","N","F",405306,8,10638722,"Y",53040,"""""""Gothic-style features were replacing the heavy stone, round arches, thick columns, and relatively small windows of Romanesque churches."""" Source 5 """"Chinese bulidings of this period emphasized width rather than height, with low ceilings and curved roofs.""""  Source 4 """"beautiful and spacious edifice, funished in such style as to seem fit for the palace of an Emperor.""""""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4002203296811
56,"AI-XC",20131119122116,1000,1000,"W","N","N","M",408101,8,10638723,"Y",53040,"""Marco calls the city of Kinsay as """"The City of Heavan"""".  He says the city has twelve thousand bridges of stone and the city stands like it is surrounded by water.  He says that their are mansions and palaces the whole extent of the city.  He says the city of Kinsay has 3000 baths, with water that is suplied by the springs.  He says that everything in the city is in a larger scale.""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26621341687961
57,"AI-XC",20131119122116,1000,1000,"W","N","N","M",409267,8,10638724,"Y",53040,"1. Majestic castles 2. palaces 3. mansions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.282165649772738
58,"AI-XC",20131119122116,1000,1000,"NR","N","N","F",409610,8,10638725,"Y",53040,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
59,"AI-XC",20131119122116,1000,1000,"W","N","N","M",409873,8,10638726,"Y",53040,"the structures Marco saw are very tall.they were odlly shaped in meny ways.thay must have ben fasinating sights.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0289547697748374
60,"AI-XC",20131119122116,1000,1000,"B","Y","N","F",410165,8,10638727,"Y",53040,"It is famous, he traveled for over 20 years polo was in venice in 1254 Marco Polo was really out there everyone read the book people always talked about the book so everyone in the whole wind world have the book so its very popular",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0725823292301812
61,"AI-XC",20131119122116,1000,1000,"H","N","Y","F",410330,8,10638728,"Y",53040,"One of the sites that surely amazed Marco Polo must have been the architecture. In Europe during Marco polo's lifetime, Gothic-style features were replacing the heavy stone, sounded arches, thick columns, and relatively small windows of Romanesque churches.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.719376625377989
62,"AI-XC",20131119122116,1000,1000,"NR","","","M",410372,8,10638729,"Y",53040,"The book has inspired countless explorers with its popular stories of splendid cities, ,ajestic castles, and powerful empires. And that the Mongol Empire was big",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0451409150028705
63,"AI-XC",20131119122116,1000,1000,"B","","","F",410941,8,10638730,"Y",53040,"he wanted to discover lots of land",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0857695507054918
64,"AI-XC",20131119122116,1000,1000,"W","Y","N","M",411000,8,10638731,"Y",53040,"tweleve thousand bridges of stone. erected beautiful palaces and mansions, of the richest and most exquisite structure that you can imagine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16322234057172
65,"AI-XC",20131119122116,1000,1000,"W","N","N","F",411002,8,10638732,"Y",53040,"""""""beautiful mansions  of the richest and most ezquisite structure that you can imagine""""-3rd  excerpt """"Churches in this new style featured pointed arches, thinner columns, and relatively small windows.""""- 4th excerpt """"made of wood, though bricks were also used."""" -4tgh excerpt""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43005622124667
66,"AI-XC",20131119122116,1000,1000,"NR","","","M",411015,8,10638733,"Y",53040,"he traved over 20 year and been to mieny places that no one in his towns would belive that was real but they was.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
67,"AI-XC",20131119122116,1000,1000,"NR","","","F",411016,8,10638734,"Y",53040,"promising marketplaces, splended cities, the city of heven.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0395195173026866
68,"AI-XC",20131119122116,1000,1000,"NR","","","F",411019,8,10638735,"Y",53040,"It contains 20 great and hansome halls, one of which is more spacious than the rest, and affords room for a vast multitude to dine. It is all painted in gold, with many histories and representations of beasts and birds, of knights and dames, and many marvellous things. The fire-prone wooden roofs of the Romanesque period were replaced by stone roofs, which were much safer.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30982608668152
69,"AI-XC",20131119122116,1000,1000,"I","","","M",411118,8,10638736,"Y",53040,"They were like kingdoms, those castles were as big as earth themself.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0307024238949489
70,"AI-XC",20131119122116,1000,1000,"W","N","N","F",411146,8,10638737,"Y",53040,"""""""Gothic-style features were replacing the heavy stone, rounded arcges, thick columns, and relatively small windows of Romanesque churches."""" (Source #4) """"...Furnished in such style as to seem fit for the palace of an emperor"""" (Source #3) """"Still, the Mongol ruler was heavily influenced by Chinese culture."""" (Source #2)""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08952219624667
71,"AI-XC",20131119122116,1000,1000,"W","N","N","F",411147,8,10638738,"Y",53040,"In the story Marco Polo the author made the buildings and places sound and look beautiful and slended and all of those words but to us its just another building but marco polo has never been outside of town so to him everything is amazing.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193834065472562
72,"AI-XC",20131119122116,1000,1000,"W","N","N","M",411149,8,10638739,"Y",53040,"Decorated based on social status. Other citizens had red, black, or grey homes. Most buildings were red.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11377816402555
73,"AI-XC",20131119122116,1000,1000,"W","N","N","F",411153,8,10638740,"Y",53040,"In the time of Marco Polo's discoveries, there were many big and fancy buildings. Castles even, that were filled with huge gardens and gold painted mirals that lined the interior. There are a lot of fountains and ponds full of fish. 20 great and handsome halls. Lots of very detailed luxuries that city behold. At the time these accesories to a building were magnificent because the vast majority isolated themselves from the rest of the worlds and stayed in their home land.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.929789755657364
74,"AI-XC",20131119122116,1000,1000,"W","N","N","M",411154,8,10638741,"Y",53040,""""""" all round it are erected beautiful palaces and mansions, of the richest and most exquisite structure that you can imagine,"""" """"Furthermore there exists in this city the palace of the king who fled, him who was Emperor of Manzi , and that is the greatest palace in the world"""" """"The book has inspired countless explorers with its popular stories of splendid cities, majestic castles, and powerful empires.""""""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14108711812984
75,"AI-XC",20131119122116,1000,1000,"W","N","N","M",411156,8,10638742,"Y",53040,"There is a palace in Kinsay the seems like most beautiful palace Polo have ever seen.  Inside the city of kinsay there is an lake with two islands. There was advancemenments on roofs and sronger  walls too.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.890708694886409
76,"AI-XC",20131119122116,1000,1000,"H","","","F",411163,8,10638743,"Y",53040,"Before Marco Polo traveled these lands in the farthest reaches of the world seemed like the stuff of fantasy and myth. The structures he saw where the most beautiful and exquisite anyone could imagine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139420017286951
77,"AI-XC",20131119122116,1000,1000,"W","","","F",411165,8,10638744,"Y",53040,"Description: Erected beautiful palaces and mansions, of the richest and most exquisite structure. Painted all in gold. Paintings, ceilings etc. are in gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09513366603454
